# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
14.34,1566.7,6.8429,-9.8214,6.8439,9.8235,15.537,-0.011293,15.537,-0.041644,0.1132,0.2025,37.2,-80.6,9.7939,10.373,-3.3846e-7,1.9174,4.9511e-4,1705.5,0,0.58512,0.0079262,109.4,108.92,0.061584,0.021499,666667,0,0.088547,0.57211,0.68583,0.40736,0.044693,0.12006,2.6003,0.13084,-4.3684e-4,0,0,0,0,0.029363,7.9514e-4,7.87,48.645,83.002,-0.018656,NaN,3.6334,820.39,333.5,0.01,0.58967
14.35,1566.8,6.7447,-9.8201,6.7457,9.8223,15.536,-0.011298,15.536,-0.041665,0.11524,0.20506,37.2,-80.6,9.7939,10.685,-3.3846e-7,1.9183,4.9897e-4,1705.5,0,0.58512,0.0079262,109.18,108.92,0.032511,0.021229,658299,0,0.087062,0.57318,0.69158,0.40843,0.044693,0.12006,2.7033,0.058165,-1.5819e-4,0,0,0,0,0.030143,7.8374e-4,7.87,48.645,82.983,-0.018671,NaN,3.633,820.38,333.5,0.01,0.58998
14.36,1566.8,6.6465,-9.8188,6.6476,9.821,15.535,-0.011303,15.535,-0.041686,0.11731,0.20937,37.2,-80.6,9.7939,11.072,-3.3846e-7,1.9184,5.0322e-4,1705.5,0,0.58512,0.0079262,108.9,108.92,-0.002663,0.020968,650199,0,0.085755,0.57422,0.69827,0.40948,0.044692,0.12006,2.8328,-0.038075,2.0633e-4,0,0,0,0,0.030901,7.7235e-4,7.87,48.645,82.964,-0.018686,NaN,3.6326,820.37,333.5,0.01,0.59029
14.37,1566.9,6.5484,-9.8174,6.5495,9.8197,15.534,-0.011308,15.534,-0.041708,0.11943,0.21369,37.2,-80.6,9.7939,11.469,-3.3846e-7,1.9176,5.0559e-4,1705.5,0,0.58512,0.0079262,108.62,108.92,-0.037808,0.020708,642134,0,0.084442,0.57528,0.70496,0.41054,0.044691,0.12006,2.9677,-0.14353,-2.2958e-4,0,0,0,0,0.031654,7.6095e-4,7.87,48.645,82.945,-0.018701,NaN,3.6321,820.37,333.5,0.01,0.59062
14.38,1567,6.4502,-9.816,6.4513,9.8184,15.533,-0.011312,15.533,-0.041729,0.12159,0.21801,37.2,-80.6,9.7939,11.877,-3.3846e-7,1.9158,5.0931e-4,1705.5,0,0.58512,0.0079262,108.35,108.92,-0.072917,0.020449,634103,0,0.083121,0.57636,0.71162,0.41161,0.04469,0.12005,3.1084,-0.25857,-3.4538e-4,0,0,0,0,0.032399,7.4956e-4,7.87,48.645,82.925,-0.018716,NaN,3.6317,820.36,333.5,0.01,0.59094
14.39,1567,6.352,-9.8146,6.3533,9.8171,15.531,-0.011317,15.531,-0.04175,0.12379,0.22234,37.2,-80.6,9.7939,12.294,-3.3846e-7,1.9129,5.119e-4,1705.5,0,0.58512,0.0079262,108.07,108.92,-0.10798,0.020192,626108,0,0.081789,0.57744,0.7182,0.4127,0.04469,0.12005,3.2551,-0.3844,-1.4805e-4,0,0,0,0,0.033133,7.3817e-4,7.87,48.645,82.906,-0.01873,NaN,3.6313,820.35,333.5,0.01,0.59132
14.4,1567.1,6.2539,-9.8132,6.2552,9.8158,15.53,-0.011322,15.53,-0.041771,0.12603,0.22661,37.2,-80.6,9.7939,12.72,-3.3846e-7,1.909,5.1453e-4,1705.5,0,0.58512,0.0079262,107.8,108.92,-0.14277,0.019935,618139,0,0.080436,0.57854,0.72464,0.4138,0.044689,0.12005,3.4072,-0.52028,-5.683e-5,0,0,0,0,0.033853,7.2678e-4,7.87,48.645,82.887,-0.018745,NaN,3.6309,820.35,333.5,0.01,0.59168
14.41,1567.2,6.1558,-9.812,6.1571,9.8146,15.529,-0.011327,15.529,-0.041792,0.12831,0.22802,37.2,-80.6,9.7939,13.047,-3.3846e-7,1.9041,5.158e-4,1705.5,0,0.58512,0.0079262,107.59,108.92,-0.16885,0.019665,609778,0,0.078831,0.57972,0.7298,0.41498,0.044688,0.12005,3.5257,-0.63031,7.1941e-5,0,0,0,0,0.034611,7.1539e-4,7.87,48.645,82.868,-0.01876,NaN,3.6305,820.34,333.5,0.01,0.59211
14.42,1567.2,6.0577,-9.8108,6.0591,9.8135,15.528,-0.011332,15.528,-0.041814,0.13059,0.22943,37.2,-80.6,9.7939,13.384,-3.3846e-7,1.8985,5.1655e-4,1705.5,0,0.58512,0.0079262,107.38,108.92,-0.19513,0.019396,601440,0,0.077225,0.58091,0.73488,0.41617,0.044688,0.12005,3.6492,-0.74711,-1.6011e-4,0,0,0,0,0.035367,7.0401e-4,7.87,48.645,82.849,-0.018775,NaN,3.6301,820.34,333.5,0.01,0.59244
14.43,1567.3,5.9596,-9.8096,5.961,9.8123,15.526,-0.011337,15.526,-0.041835,0.1329,0.23084,37.2,-80.6,9.7939,13.731,-3.3846e-7,1.892,5.1452e-4,1705.5,0,0.58512,0.0079262,107.18,108.92,-0.22161,0.019128,593126,0,0.075614,0.58212,0.73986,0.41739,0.044687,0.12005,3.7779,-0.87326,3.1895e-5,0,0,0,0,0.036118,6.9262e-4,7.87,48.645,82.83,-0.01879,NaN,3.6297,820.33,333.5,0.01,0.59277
14.44,1567.3,5.8615,-9.8084,5.863,9.8111,15.525,-0.011341,15.525,-0.041857,0.13521,0.23224,37.2,-80.6,9.7939,14.087,-3.3846e-7,1.8847,5.1509e-4,1705.5,0,0.58512,0.0079262,106.97,108.92,-0.24827,0.018861,584838,0,0.073997,0.58335,0.74471,0.41862,0.044686,0.12005,3.9121,-1.0085,3.3158e-4,0,0,0,0,0.036862,6.8124e-4,7.87,48.645,82.811,-0.018805,NaN,3.6293,820.32,333.5,0.01,0.59309
14.45,1567.4,5.7634,-9.8071,5.765,9.8099,15.523,-0.011346,15.523,-0.041878,0.13754,0.23363,37.2,-80.6,9.7939,14.455,-3.3846e-7,1.8766,5.1516e-4,1705.5,0,0.58512,0.0079262,106.75,108.92,-0.27511,0.018595,576576,0,0.072371,0.5846,0.74936,0.41987,0.044685,0.12004,4.0521,-1.1522,4.3733e-4,0,0,0,0,0.037599,6.6986e-4,7.87,48.645,82.792,-0.01882,NaN,3.6289,820.32,333.5,0.01,0.59343
14.46,1567.5,5.6653,-9.8059,5.6671,9.8087,15.522,-0.011351,15.522,-0.0419,0.13988,0.23486,37.2,-80.6,9.7939,14.827,-3.3846e-7,1.8676,5.1507e-4,1705.5,0,0.58512,0.0079262,106.55,108.92,-0.30168,0.018329,568316,0,0.070724,0.58587,0.75375,0.42114,0.044685,0.12004,4.1957,-1.3041,2.389e-4,0,0,0,0,0.038329,6.5849e-4,7.87,48.645,82.774,-0.018835,NaN,3.6286,820.31,333.5,0.01,0.59374
14.47,1567.5,5.5673,-9.8047,5.5691,9.8076,15.521,-0.011356,15.521,-0.041921,0.14224,0.2361,37.2,-80.6,9.7939,15.211,-3.3846e-7,1.8577,5.1419e-4,1705.5,0,0.58512,0.0079262,106.34,108.92,-0.32843,0.018063,560084,0,0.069066,0.58717,0.75787,0.42244,0.044684,0.12004,4.3456,-1.4659,-3.5247e-5,0,0,0,0,0.039048,6.4711e-4,7.87,48.645,82.755,-0.018851,NaN,3.6282,820.31,333.5,0.01,0.59405
14.48,1567.6,5.4692,-9.8035,5.4711,9.8064,15.519,-0.011361,15.519,-0.041943,0.1446,0.23733,37.2,-80.6,9.7939,15.606,-3.3846e-7,1.847,5.1345e-4,1705.5,0,0.58512,0.0079262,106.12,108.92,-0.35536,0.017799,551881,0,0.067393,0.58848,0.76166,0.42375,0.044683,0.12004,4.5022,-1.6395,4.6036e-4,0,0,0,0,0.039753,6.3574e-4,7.87,48.645,82.736,-0.018866,NaN,3.6278,820.3,333.5,0.01,0.59452
14.49,1567.6,5.3712,-9.8023,5.3732,9.8052,15.518,-0.011366,15.518,-0.041965,0.14698,0.23856,37.2,-80.6,9.7939,16.014,-3.3846e-7,1.8354,5.1412e-4,1705.5,0,0.58512,0.0079262,105.91,108.92,-0.38247,0.017535,543708,0,0.065702,0.58981,0.76504,0.42509,0.044683,0.12004,4.6658,-1.8245,7.5638e-6,0,0,0,0,0.040443,6.2437e-4,7.87,48.645,82.718,-0.018881,NaN,3.6275,820.29,333.5,0.01,0.59485
14.5,1567.7,5.2732,-9.801,5.2753,9.804,15.516,-0.01137,15.516,-0.041987,0.14938,0.23968,37.2,-80.6,9.7939,16.431,-3.3846e-7,1.8228,5.1236e-4,1705.5,0,0.58512,0.0079262,105.7,108.92,-0.40945,0.017272,535549,0,0.063987,0.59117,0.76794,0.42645,0.044682,0.12004,4.8351,-2.0209,3.4514e-4,0,0,0,0,0.041117,6.13e-4,7.87,48.645,82.7,-0.018896,NaN,3.6271,820.29,333.5,0.01,0.59516
14.51,1567.7,5.1752,-9.8002,5.1774,9.8031,15.515,-0.011375,15.515,-0.042008,0.15176,0.23675,37.2,-80.6,9.7939,16.685,-3.3846e-7,1.8097,5.0696e-4,1705.5,0,0.58512,0.0079262,105.57,108.92,-0.42561,0.016987,526701,0,0.062081,0.59268,0.7703,0.42796,0.044682,0.12004,4.9396,-2.1444,-1.9918e-4,0,0,0,0,0.041899,6.0164e-4,7.87,48.645,82.682,-0.018912,NaN,3.6268,820.28,333.5,0.01,0.59546
14.52,1567.8,5.0772,-9.7994,5.0795,9.8022,15.513,-0.01138,15.513,-0.04203,0.15411,0.23385,37.2,-80.6,9.7938,16.949,-3.3846e-7,1.7962,5.0298e-4,1705.5,0,0.58512,0.0079262,105.44,108.92,-0.44212,0.016702,517867,0,0.060185,0.59421,0.77247,0.4295,0.044681,0.12004,5.0489,-2.2747,-3.0522e-4,0,0,0,0,0.042696,5.9028e-4,7.87,48.645,82.664,-0.018927,NaN,3.6265,820.28,333.5,0.01,0.59577
14.53,1567.8,4.9792,-9.7986,4.9817,9.8013,15.512,-0.011385,15.512,-0.042052,0.15643,0.23099,37.2,-80.6,9.7938,17.223,-3.3846e-7,1.7824,4.9834e-4,1705.5,0,0.58512,0.0079262,105.31,108.92,-0.459,0.016418,509048,0,0.058303,0.59578,0.77447,0.43107,0.04468,0.12004,5.1634,-2.4137,4.2492e-4,0,0,0,0,0.04351,5.7891e-4,7.87,48.645,82.646,-0.018943,NaN,3.6261,820.27,333.5,0.01,0.59609
14.54,1567.9,4.8812,-9.7978,4.8838,9.8004,15.51,-0.01139,15.51,-0.042074,0.15873,0.22816,37.2,-80.6,9.7938,17.508,-3.3846e-7,1.7682,4.9432e-4,1705.5,0,0.58512,0.0079262,105.17,108.92,-0.47624,0.016134,500245,0,0.056443,0.59738,0.77637,0.43267,0.04468,0.12003,5.2833,-2.5604,-1.0611e-4,0,0,0,0,0.044341,5.6755e-4,7.87,48.645,82.628,-0.018959,NaN,3.6258,820.27,333.5,0.01,0.5964
14.55,1567.9,4.7832,-9.7969,4.786,9.7995,15.509,-0.011394,15.509,-0.042096,0.161,0.2255,37.2,-80.6,9.7938,17.811,-3.3846e-7,1.7537,4.9071e-4,1705.5,0,0.58512,0.0079262,105.03,108.92,-0.49424,0.015851,491484,0,0.054608,0.59901,0.77815,0.4343,0.044679,0.12003,5.4118,-2.7195,1.8825e-4,0,0,0,0,0.045184,5.562e-4,7.87,48.645,82.61,-0.018974,NaN,3.6255,820.26,333.5,0.01,0.59675
14.56,1568,4.6853,-9.7955,4.6881,9.7982,15.507,-0.011399,15.507,-0.042119,0.16327,0.22826,37.2,-80.6,9.7938,18.385,-3.3846e-7,1.7384,4.9212e-4,1705.5,0,0.58512,0.0079262,104.77,108.92,-0.52748,0.015603,483792,0,0.052969,0.60048,0.77898,0.43577,0.044678,0.12003,5.6585,-3.0306,-3.3033e-4,0,0,0,0,0.045822,5.4484e-4,7.87,48.645,82.593,-0.01899,NaN,3.6252,820.26,333.5,0.01,0.59708
14.57,1568,4.5873,-9.7941,4.5903,9.7969,15.505,-0.011404,15.505,-0.042141,0.16556,0.23103,37.2,-80.6,9.7938,18.978,-3.3846e-7,1.7219,4.9315e-4,1705.5,0,0.58512,0.0079262,104.51,108.92,-0.56066,0.015357,476154,0,0.051326,0.60196,0.77923,0.43726,0.044678,0.12003,5.9174,-3.364,-1.1138e-4,0,0,0,0,0.046412,5.3349e-4,7.87,48.645,82.576,-0.019006,NaN,3.6249,820.25,333.5,0.01,0.59741
14.58,1568.1,4.4894,-9.7927,4.4925,9.7955,15.504,-0.011409,15.504,-0.042163,0.16789,0.23382,37.2,-80.6,9.7938,19.59,-3.3846e-7,1.7042,4.9398e-4,1705.5,0,0.58512,0.0079262,104.25,108.92,-0.59375,0.015113,468571,0,0.049681,0.60347,0.77886,0.43876,0.044677,0.12003,6.1894,-3.7214,-1.9634e-5,0,0,0,0,0.046946,5.2214e-4,7.87,48.645,82.558,-0.019023,NaN,3.6246,820.25,333.5,0.01,0.59773
14.59,1568.1,4.3915,-9.7915,4.3948,9.7943,15.502,-0.011414,15.502,-0.042185,0.17024,0.23553,37.2,-80.6,9.7938,20.223,-3.3846e-7,1.6852,4.9576e-4,1705.5,0,0.58512,0.0079262,103.99,108.92,-0.62673,0.01487,461047,0,0.048034,0.605,0.77783,0.44029,0.044677,0.12003,6.4443,-4.2533,4.5374e-4,0,0,0,0,0.047414,5.1079e-4,7.87,48.645,82.541,-0.019039,NaN,3.6243,820.25,333.5,0.01,0.59805
14.6,1568.2,4.2936,-9.7905,4.297,9.7933,15.5,-0.011418,15.5,-0.042208,0.17259,0.23511,37.2,-80.6,9.7938,20.867,-3.3846e-7,1.6633,4.9656e-4,1705.5,0,0.58512,0.0079262,103.73,108.92,-0.65908,0.014628,453540,0,0.046383,0.60655,0.77616,0.44185,0.044676,0.12003,6.6512,-5.083,-4.6736e-4,0,0,0,0,0.047733,4.9945e-4,7.87,48.645,82.525,-0.019056,NaN,3.624,820.24,333.5,0.01,0.59838
14.61,1568.2,4.1957,-9.7902,4.1993,9.7929,15.498,-0.011423,15.498,-0.04223,0.17491,0.22845,37.2,-80.6,9.7938,21.122,-3.3846e-7,1.6397,4.9125e-4,1705.5,0,0.58512,0.0079262,103.63,108.92,-0.67157,0.014331,444338,0,0.044571,0.60851,0.77704,0.4438,0.044676,0.12003,6.7345,-5.4163,4.605e-4,0,0,0,0,0.048325,4.8811e-4,7.87,48.645,82.508,-0.019073,NaN,3.6237,820.24,333.49,0.01,0.59874
14.62,1568.2,4.0978,-9.7899,4.1016,9.7925,15.497,-0.011428,15.497,-0.042253,0.17716,0.22193,37.2,-80.6,9.7938,21.39,-3.3846e-7,1.6155,4.8498e-4,1705.5,0,0.58512,0.0079262,103.53,108.92,-0.68447,0.014035,435150,0,0.042788,0.61051,0.77779,0.44581,0.044675,0.12003,6.8226,-5.7688,4.2785e-4,0,0,0,0,0.04891,4.7677e-4,7.87,48.645,82.492,-0.01909,NaN,3.6235,820.23,333.49,0.01,0.59907
14.63,1568.3,3.9999,-9.7897,4.0039,9.7921,15.495,-0.011433,15.495,-0.042275,0.17935,0.21554,37.2,-80.6,9.7938,21.671,-3.3846e-7,1.5908,4.7943e-4,1705.5,0,0.58512,0.0079262,103.43,108.92,-0.6978,0.013739,425977,0,0.041036,0.61257,0.77841,0.44787,0.044675,0.12002,6.9159,-6.1402,3.3189e-5,0,0,0,0,0.04949,4.6543e-4,7.87,48.645,82.476,-0.019107,NaN,3.6232,820.23,333.49,0.01,0.5994
14.64,1568.3,3.902,-9.7894,3.9062,9.7917,15.493,-0.011438,15.493,-0.042298,0.18147,0.20928,37.2,-80.6,9.7938,21.966,-3.3846e-7,1.5656,4.7306e-4,1705.5,0,0.58512,0.0079262,103.32,108.92,-0.71157,0.013444,416818,0,0.039314,0.61469,0.77887,0.44999,0.044674,0.12002,7.0147,-6.533,4.3721e-4,0,0,0,0,0.050065,4.541e-4,7.87,48.645,82.46,-0.019125,NaN,3.623,820.22,333.49,0.01,0.59973
14.65,1568.4,3.8041,-9.7892,3.8085,9.7913,15.491,-0.011442,15.491,-0.042321,0.18353,0.20331,37.2,-80.6,9.7938,22.287,-3.3846e-7,1.5399,4.6739e-4,1705.5,0,0.58512,0.0079262,103.2,108.92,-0.72632,0.013151,407724,0,0.037625,0.61685,0.77904,0.45216,0.044674,0.12002,7.1236,-6.9646,-3.7934e-4,0,0,0,0,0.050623,4.4276e-4,7.87,48.645,82.445,-0.019142,NaN,3.6227,820.22,333.49,0.01,0.60012
14.66,1568.4,3.7062,-9.7881,3.7108,9.7903,15.489,-0.011447,15.489,-0.042343,0.18557,0.20375,37.2,-80.6,9.7938,23.093,-3.3846e-7,1.5125,4.6871e-4,1705.5,0,0.58512,0.0079262,102.92,108.92,-0.76213,0.01292,400566,0,0.036089,0.6186,0.77419,0.4539,0.044673,0.12002,7.4014,-8.0604,4.059e-4,0,0,0,0,0.050595,4.3143e-4,7.87,48.645,82.429,-0.01916,NaN,3.6225,820.22,333.49,0.01,0.60044
14.67,1568.4,3.6083,-9.7871,3.6132,9.7892,15.488,-0.011452,15.488,-0.042366,0.18761,0.20432,37.2,-80.6,9.7938,23.929,-3.3846e-7,1.482,4.6955e-4,1705.5,0,0.58512,0.0079262,102.64,108.92,-0.79758,0.012692,393493,0,0.034557,0.62037,0.76821,0.45567,0.044673,0.12002,7.6966,-9.2169,1.5234e-4,0,0,0,0,0.05034,4.201e-4,7.87,48.645,82.414,-0.019179,NaN,3.6222,820.21,333.49,0.01,0.60075
14.68,1568.5,3.5104,-9.7861,3.5156,9.7882,15.486,-0.011457,15.486,-0.042389,0.18966,0.20502,37.2,-80.6,9.7938,24.796,-3.3846e-7,1.4486,4.7e-4,1705.5,0,0.58512,0.0079262,102.37,108.92,-0.83264,0.012466,386511,0,0.03303,0.62216,0.76103,0.45746,0.044672,0.12002,8.0102,-10.439,2.86e-4,0,0,0,0,0.049847,4.0878e-4,7.87,48.645,82.4,-0.019197,NaN,3.622,820.21,333.49,0.01,0.60106
14.69,1568.5,3.4126,-9.785,3.418,9.7872,15.484,-0.011462,15.484,-0.042412,0.19171,0.20586,37.2,-80.6,9.7938,25.695,-3.3846e-7,1.4122,4.7066e-4,1705.5,0,0.58512,0.0079262,102.09,108.92,-0.86724,0.012244,379625,0,0.03151,0.62396,0.75258,0.45927,0.044672,0.12002,8.3432,-11.729,7.3172e-5,0,0,0,0,0.049108,3.9746e-4,7.87,48.645,82.385,-0.019216,NaN,3.6218,820.21,333.49,0.01,0.60138
14.7,1568.5,3.3147,-9.7839,3.3204,9.7861,15.482,-0.011466,15.482,-0.042435,0.19377,0.20662,37.2,-80.6,9.7938,26.613,-3.3846e-7,1.3729,4.714e-4,1705.5,0,0.58512,0.0079262,101.83,108.92,-0.90081,0.012023,372772,0,0.029997,0.6258,0.74303,0.46111,0.044672,0.12002,8.6908,-13.068,2.9848e-4,0,0,0,0,0.048136,3.8614e-4,7.87,48.645,82.371,-0.019235,NaN,3.6215,820.2,333.49,0.01,0.6017
14.71,1568.6,3.2169,-9.7839,3.2229,9.786,15.48,-0.011471,15.48,-0.042458,0.1958,0.19938,37.2,-80.6,9.7938,26.969,-3.3846e-7,1.3325,4.6535e-4,1705.5,0,0.58512,0.0079262,101.73,108.92,-0.91338,0.01172,363371,0,0.028437,0.6284,0.74131,0.46371,0.044671,0.12002,8.8277,-13.593,-2.4253e-4,0,0,0,0,0.04772,3.7483e-4,7.87,48.645,82.358,-0.019255,NaN,3.6213,820.2,333.49,0.01,0.60201
14.72,1568.6,3.1191,-9.7839,3.1253,9.7858,15.478,-0.011476,15.478,-0.042481,0.19776,0.19231,37.2,-80.6,9.7938,27.346,-3.3846e-7,1.2926,4.5843e-4,1705.5,0,0.58512,0.0079262,101.63,108.92,-0.92642,0.011418,353990,0,0.026913,0.63109,0.73924,0.4664,0.044671,0.12002,8.9738,-14.153,-2.7611e-4,0,0,0,0,0.047313,3.6352e-4,7.87,48.645,82.345,-0.019275,NaN,3.6211,820.2,333.49,0.01,0.60232
14.73,1568.6,3.0212,-9.784,3.0278,9.7857,15.476,-0.011481,15.476,-0.042504,0.19965,0.1854,37.2,-80.6,9.7938,27.745,-3.3846e-7,1.2531,4.5217e-4,1705.5,0,0.58512,0.0079262,101.52,108.92,-0.93994,0.011116,344630,0,0.025423,0.63386,0.73677,0.46918,0.04467,0.12002,9.13,-14.75,-1.9831e-4,0,0,0,0,0.046916,3.5222e-4,7.87,48.645,82.332,-0.019295,NaN,3.6209,820.19,333.49,0.01,0.60265
14.74,1568.7,2.9234,-9.784,2.9303,9.7856,15.474,-0.011485,15.474,-0.042527,0.20147,0.17866,37.2,-80.6,9.7938,28.169,-3.3846e-7,1.2141,4.466e-4,1705.5,0,0.58512,0.0079262,101.41,108.92,-0.95395,0.010815,335292,0,0.023969,0.63673,0.73385,0.47205,0.04467,0.12002,9.2971,-15.387,-1.7785e-4,0,0,0,0,0.04653,3.4091e-4,7.87,48.645,82.32,-0.019316,NaN,3.6207,820.19,333.49,0.01,0.60298
14.75,1568.7,2.8256,-9.7839,2.8328,9.7855,15.472,-0.01149,15.472,-0.04255,0.20322,0.17224,37.2,-80.6,9.7938,28.632,-3.3846e-7,1.1756,4.4099e-4,1705.5,0,0.58512,0.0079262,101.29,108.92,-0.96891,0.010516,326037,0,0.022551,0.63969,0.73021,0.475,0.044669,0.12001,9.4817,-16.089,-3.0395e-4,0,0,0,0,0.046138,3.2962e-4,7.87,48.645,82.308,-0.019337,NaN,3.6206,820.19,333.49,0.01,0.60331
14.76,1568.7,2.7277,-9.7831,2.7354,9.7846,15.47,-0.011495,15.47,-0.042574,0.20495,0.17211,37.2,-80.6,9.7938,29.665,-3.3846e-7,1.1363,4.4123e-4,1705.5,0,0.58512,0.0079262,101.04,108.92,-1.0009,0.010292,319075,0,0.021192,0.64198,0.71645,0.4773,0.044669,0.12001,9.8989,-17.672,3.8114e-4,0,0,0,0,0.045007,3.1832e-4,7.87,48.645,82.296,-0.019358,NaN,3.6204,820.18,333.49,0.01,0.61168
14.77,1568.7,2.6299,-9.7823,2.638,9.7838,15.468,-0.0115,15.468,-0.042597,0.20667,0.17208,37.2,-80.6,9.7938,30.744,-3.3846e-7,1.0951,4.4106e-4,1705.5,0,0.58512,0.0079262,100.8,108.92,-1.0323,0.010071,312225,0,0.019854,0.64431,0.70101,0.47962,0.044669,0.12001,10.343,-19.349,3.7514e-4,0,0,0,0,0.043652,3.0703e-4,7.87,48.645,82.285,-0.01938,NaN,3.6202,820.18,333.49,0.01,0.61206
14.78,1568.8,2.5321,-9.7815,2.5406,9.783,15.466,-0.011504,15.466,-0.04262,0.20839,0.17216,37.2,-80.6,9.7938,31.872,-3.3846e-7,1.0519,4.4079e-4,1705.5,0,0.58512,0.0079262,100.55,108.92,-1.0632,0.0098536,305494,0,0.018542,0.64666,0.68383,0.48198,0.044668,0.12001,10.817,-21.127,3.9422e-4,0,0,0,0,0.04207,2.9575e-4,7.87,48.645,82.274,-0.019402,NaN,3.62,820.18,333.49,0.01,0.6124
14.79,1568.8,2.4343,-9.7807,2.4433,9.7822,15.464,-0.011509,15.464,-0.042644,0.21011,0.17235,37.2,-80.6,9.7938,33.052,-3.3846e-7,1.0068,4.4071e-4,1705.5,0,0.58512,0.0079262,100.31,108.92,-1.0935,0.0096406,298890,0,0.017255,0.64903,0.66482,0.48435,0.044668,0.12001,11.32,-23.009,1.4737e-4,0,0,0,0,0.040263,2.8448e-4,7.87,48.645,82.264,-0.019424,NaN,3.6199,820.18,333.49,0.01,0.61274
14.8,1568.8,2.3365,-9.7799,2.346,9.7814,15.462,-0.011514,15.462,-0.042667,0.21184,0.17244,37.2,-80.6,9.7938,34.266,-3.3846e-7,0.95986,4.3984e-4,1705.5,0,0.58512,0.0079262,100.09,108.92,-1.1226,0.0094292,292335,0,0.015998,0.65146,0.64434,0.48678,0.044668,0.12001,11.848,-24.97,3.6664e-4,0,0,0,0,0.038256,2.7322e-4,7.87,48.645,82.254,-0.019447,NaN,3.6197,820.17,333.49,0.01,0.61307
14.81,1568.8,2.2387,-9.7802,2.2488,9.7816,15.459,-0.011519,15.459,-0.042691,0.21352,0.16421,37.2,-80.6,9.7938,34.8,-3.3846e-7,0.91289,4.332e-4,1705.5,0,0.58512,0.0079262,99.989,108.92,-1.1347,0.0091128,282525,0,0.014789,0.65524,0.6377,0.49056,0.044667,0.12001,12.082,-25.84,-4.9662e-4,0,0,0,0,0.037048,2.6196e-4,7.87,48.645,82.245,-0.01947,NaN,3.6196,820.17,333.49,0.01,0.6134
14.82,1568.9,2.1409,-9.7806,2.1516,9.7819,15.457,-0.011523,15.457,-0.042714,0.21512,0.15622,37.2,-80.6,9.7938,35.375,-3.3846e-7,0.8675,4.2766e-4,1705.5,0,0.58512,0.0079262,99.89,108.92,-1.1474,0.0087975,272748,0,0.01362,0.65918,0.63018,0.4945,0.044667,0.12001,12.336,-26.779,-2.491e-4,0,0,0,0,0.035897,2.5071e-4,7.87,48.645,82.236,-0.019494,NaN,3.6194,820.17,333.49,0.01,0.61373
14.83,1568.9,2.043,-9.781,2.0545,9.7821,15.455,-0.011528,15.455,-0.042738,0.21664,0.14847,37.2,-80.6,9.7938,35.995,-3.3846e-7,0.82367,4.2116e-4,1705.5,0,0.58512,0.0079262,99.786,108.92,-1.1606,0.0084833,263006,0,0.012494,0.6633,0.62166,0.49862,0.044667,0.12001,12.612,-27.798,3.0329e-4,0,0,0,0,0.034803,2.3947e-4,7.87,48.645,82.228,-0.019518,NaN,3.6193,820.17,333.49,0.01,0.61405
14.84,1568.9,1.9452,-9.7813,1.9574,9.7824,15.453,-0.011533,15.453,-0.042761,0.21809,0.14095,37.2,-80.6,9.7938,36.665,-3.3846e-7,0.78139,4.1474e-4,1705.5,0,0.58512,0.0079262,99.678,108.92,-1.1743,0.0081703,253303,0,0.011409,0.66761,0.61202,0.50294,0.044666,0.12001,12.911,-28.902,1.098e-5,0,0,0,0,0.033767,2.2824e-4,7.87,48.645,82.219,-0.019542,NaN,3.6192,820.17,333.49,0.01,0.61438
14.85,1568.9,1.8474,-9.7817,1.8604,9.7826,15.451,-0.011538,15.451,-0.042785,0.21946,0.13377,37.2,-80.6,9.7938,37.402,-3.3846e-7,0.74061,4.0908e-4,1705.5,0,0.58512,0.0079262,99.564,108.92,-1.1887,0.0078603,243692,0,0.010367,0.67211,0.60085,0.50744,0.044666,0.12001,13.243,-30.123,-1.5711e-4,0,0,0,0,0.032774,2.1703e-4,7.87,48.645,82.212,-0.019567,NaN,3.619,820.16,333.49,0.01,0.61471
